,0,1,2,3,4,5
30,https://music.163.com/song?id=569200213,消愁,懒得热情537,懒得热情537：我现在的状况就是，孤独的戴着耳机，循环播放任何一首歌，耳机声音开最大，爱着不可能在一起的人，陪着心里没有你的人，不想让父母姐姐担心，加油，现在的努力，只为了自己成长，只为了自己以后的路🖤,20:01,(2)
31,https://music.163.com/song?id=569200213,消愁,903hhhh,903hhhh：看论文。。。。。过来消愁[多多捂脸],19:56,
32,https://music.163.com/song?id=569200213,消愁,看好你家自行车,看好你家自行车：一看这歌词我就想起当时在段子里看到的，当我走进这停车场 保安说车位有点紧张～,19:52,(1)
33,https://music.163.com/song?id=569200213,消愁,灬MICHAEL,灬MICHAEL：嘿嘿嘿,19:41,
34,https://music.163.com/song?id=569200213,消愁,守心-,守心-：不必冰释前嫌，释怀即罢，再也不见,19:40,(2)
0,https://music.163.com/song?id=461347998,Something Just Like This,Dk98,Dk98：你小时候相当科学家，想当超人，想拯救世界，但后来你慢慢变了，变成那个只想给爸妈安稳的生活，给她一个美好的未来，给你们的孩子一个温馨的住所。。。你不再是超人，但你撑起了一个家,2017年2月27日,(50.4万)
1,https://music.163.com/song?id=461347998,Something Just Like This,萌德不萌,萌德不萌：Coldplay的歌曲总是这么触动人心，马丁温暖的声音里似乎蕴藏着满天星辰！有生之年一定要做的事情就是去看一次酷玩的演唱会！！,2017年2月23日,(33.7万)
2,https://music.163.com/song?id=461347998,Something Just Like This,二环路的,二环路的：我被南开录取了,2017年7月27日,(32.2万)
3,https://music.163.com/song?id=461347998,Something Just Like This,DimitriVegasLikeMikeOfficiaI,DimitriVegasLikeMikeOfficiaI：我并不渴望蜘蛛侠的控制，蝙蝠侠的铁拳，我只渴望，在加拿大与美国的交界处，一个斜放的耶稣十字架，有一天，三个钢爪会破坟而出。,2017年3月9日,(21万)
4,https://music.163.com/song?id=461347998,Something Just Like This,AwkwaMat,AwkwaMat：既有chainsmokers烟鬼的电音节奏又有酷玩coldplay独特的治愈风格，好听！！ 刚发行就已在全英音乐奖现场表演,2017年2月23日,(13.5万)
5,https://music.163.com/song?id=461347998,Something Just Like This,蒋小话22,蒋小话22：我基友说这是ColdSmoker唱的,2017年2月23日,(10.2万)
6,https://music.163.com/song?id=461347998,Something Just Like This,JUN-EDM,JUN-EDM：激动人心的时刻到来啦！烟卷The Chainsmokers与酷玩Coldplay强势合作，必定超级热单，极大可能Billboard空降冠单！风格依旧Future Bass，给人一种清新舒爽的感觉，主旋律很突出，很有记忆点！期待4月7日新专辑发布！(与小英雄先飞一步)🙌🏻,2017年2月23日,(91224)
7,https://music.163.com/song?id=461347998,Something Just Like This,帐号已注销,帐号已注销：高二党，普通的高中，学习成绩一般，考个普通的二本都必须付出很大的努力。今天写着物理题，父亲他就说亲戚家那个地方出了三个一本，怎样怎样。那一刻真的好难受，从小就被拿来比较一直未停过，我好累。父亲出门开会后，我哭了。我不如别人，可我也在努力，努力成为自己的超级英雄。有时我也需要鼓励。,2018年2月6日,(90746)
8,https://music.163.com/song?id=461347998,Something Just Like This,welphenEDM,welphenEDM：想必大家都已经听过烟卷The Chainsmokers和Coldplay合作的新歌“Something Just Like This”了吧？一首新歌也许还不足够让你过瘾，但是The Chainsmokers在4月7号发行的个人首张专辑《Memories：Do Not Open》中还将会收录除Paris+Something Just Like This外的10首新歌，期待烟卷带给我们更多的惊喜吧!,2017年2月23日,(70475)
9,https://music.163.com/song?id=461347998,Something Just Like This,李同鑫123456,李同鑫123456：我并不渴求蜘蛛侠的控制力，蝙蝠侠的铁拳和阿碦琉斯的战利品，只希望能拥有挽留你的能力。[玫瑰],2017年2月25日,(68232)
10,https://music.163.com/song?id=461347998,Something Just Like This,高山寺院长,高山寺院长：摘下耳机发现学校里放的也是这首歌I want something just like this！！！祝所有爱这首歌的人都能成为自己的超级英雄,2017年2月24日,(59357)
11,https://music.163.com/song?id=461347998,Something Just Like This,井底之蛙终归大海,"井底之蛙终归大海：洛基：我是狡猾之神，最奸诈的人，但在这一刻，我是奥丁之子，雷神的弟弟！
一把刀刺向了灭霸，不管输赢……",2018年5月13日,(53716)
12,https://music.163.com/song?id=461347998,Something Just Like This,我要取一个最长昵称,我要取一个最长昵称：我，一个人，在家，桌前是题，墙上是大学门前的海报和旁边的分数目标。戴着耳机，边看评论边泣不成声。只有最后十五天了，虽然想复读，但我会要把这十五天充实地过完。嗯，最后听一遍,2017年5月23日,(49723)
13,https://music.163.com/song?id=461347998,Something Just Like This,PRXZM__,PRXZM__：很酷的一杆烟,2017年2月23日,(47100)
14,https://music.163.com/song?id=461347998,Something Just Like This,时且,时且：小时候总觉得箱子里锁着的是怪兽，心里面住的超人；后来才知道，原来人心里住着的才是怪兽，锁在箱子里的，才是超人,2018年4月22日,(46128)
15,https://music.163.com/song?id=461347998,Something Just Like This,冰糖和葫芦Q,冰糖和葫芦Q：一岁半？？？,6分钟前,
16,https://music.163.com/song?id=461347998,Something Just Like This,月亮与六便士_0103,月亮与六便士_0103：你可不可以不随波逐流。,8分钟前,
17,https://music.163.com/song?id=461347998,Something Just Like This,liwenxinxin,liwenxinxin：20180111先生晚安.,15分钟前,
18,https://music.163.com/song?id=461347998,Something Just Like This,独一无二ap,独一无二ap：浙大是梦想 是目标 是动力 不管怎样 不想平凡 加油 越努力越幸运,17分钟前,(1)
19,https://music.163.com/song?id=461347998,Something Just Like This,海贼永不完结,海贼永不完结：加油，朝着梦想奋进吧！,24分钟前,
20,https://music.163.com/song?id=461347998,Something Just Like This,cc的00,cc的00：我就想有个喜欢的人,27分钟前,
21,https://music.163.com/song?id=461347998,Something Just Like This,Sdfgfe,Sdfgfe：美国历史来自漫画里,34分钟前,
22,https://music.163.com/song?id=461347998,Something Just Like This,herokhy,herokhy：jusr for lyl,42分钟前,
23,https://music.163.com/song?id=461347998,Something Just Like This,一杯寒天绿,一杯寒天绿：班主任说上一届学生一个学期冲重本 我还有三个学期 我坚信我的同济不会是梦,47分钟前,(4)
24,https://music.163.com/song?id=461347998,Something Just Like This,CRRR7777,CRRR7777：有人吗,52分钟前,
25,https://music.163.com/song?id=461347998,Something Just Like This,滥情iu,滥情iu：我小时候总是和他们吵架，不听话。等我明白，已经高二了。也就是说，最多两年，我就会去另一个地方上大学。现在高三，我很累，但是一想到他们，又觉得要坚持下去。高考加油吧，一定要让他们骄傲。,20:06,
26,https://music.163.com/song?id=461347998,Something Just Like This,言止于訫丶,言止于訫丶：说明还没睡醒 继续睡,20:05,
27,https://music.163.com/song?id=461347998,Something Just Like This,鱼者语者,鱼者语者：操场的约定，上海的相逢，沈阳的梦。她或她,20:00,
28,https://music.163.com/song?id=461347998,Something Just Like This,Temper_Tantrums,Temper_Tantrums：男人有坏有好，但是最重要的一个词就是快乐。,19:58,
29,https://music.163.com/song?id=461347998,Something Just Like This,柔弱重带伤,柔弱重带伤：王侯将相宁有种乎🙃🙃🙃,19:58,
30,https://music.163.com/song?id=461347998,Something Just Like This,Temper_Tantrums,Temper_Tantrums：没错。就比如说，当父母看到你出去上学，你已经走出家门，向着自己的未来，但是他们会站在某个角落看着你的背影，眼里含着泪...,19:57,(1)
31,https://music.163.com/song?id=461347998,Something Just Like This,Temper_Tantrums,Temper_Tantrums：是啊，但是你要记住人世间总有快乐，这是最重要的。不值得理会那些渣男.,19:52,
32,https://music.163.com/song?id=461347998,Something Just Like This,我的新歌-征夫泪-上线啦,"我的新歌-征夫泪-上线啦：看到的一个很暖的评论：
""昨天他给我讲
他小时候的故事
讲到一半突然不讲了
他说 你嫁给我吧
让我妈妈给你讲"" ",19:47,(4)
33,https://music.163.com/song?id=461347998,Something Just Like This,are-sun,are-sun：我并不渴望蜘蛛侠的控制，蝙蝠侠的铁拳，我只渴望，在某一天起床，黑寡妇和绯红巫女在我身旁陪着我睡,19:46,(3)
34,https://music.163.com/song?id=461347998,Something Just Like This,乐观的王育乐,乐观的王育乐：虽然我不认识你，但是我觉得你行，加油陌生人，我们都是追梦人。,19:43,(4)
0,https://music.163.com/song?id=26092806,Take me hand,突然发现手机里只有一个音乐软件,突然发现手机里只有一个音乐软件：TMD我还以为我这是纯音乐，刚收藏到纯音乐的歌单里，给我来一嗓子,2014年11月30日,(50.2万)
1,https://music.163.com/song?id=26092806,Take me hand,官方认证段子手,官方认证段子手：用无损音质听的这首歌，越听感人，我眼泪在眼睛里打转，最终没掉出来。听完歌才发现忘了开WiFi，眼泪当时就忍不住哗哗的流了下来。。。,2016年7月18日,(23.2万)
2,https://music.163.com/song?id=26092806,Take me hand,白蕉,白蕉：为什么看评论会有一种看剧透的快感,2014年11月10日,(19.3万)
3,https://music.163.com/song?id=26092806,Take me hand,大概是个梨,大概是个梨：好多人以为是纯音乐，机智的我点开了歌词，机智如我，我早已看穿一切,2015年8月21日,(18万)
4,https://music.163.com/song?id=26092806,Take me hand,Viking_Souler,Viking_Souler：还没有过耳的时候收藏在健身歌单里面，举铁的时候随机到它，本来随着节奏举得好好的，突然女声一来整个人瞬间酥了····尼玛差点被铁砸平,2016年3月24日,(13.4万)
5,https://music.163.com/song?id=26092806,Take me hand,D-eng,D-eng：前奏跪，开口脆，曲终人已醉。,2016年1月11日,(12.5万)
6,https://music.163.com/song?id=26092806,Take me hand,心犹猛虎,"心犹猛虎：《艺妓回忆录》段子里面看见的那段配上这音乐的视频前段，小女孩那句""现在我也是艺妓了""，音乐刚好唱起，感觉当时小女孩不是在说话，而是在唱这首歌，动作，神情，天真无邪的面庞。
我反反复复的看了不知多少次那段视频，心中如有一湖静水，又庞若惊涛骇浪，感觉自己这一生在寻找这样一个女孩。",2017年12月12日,(11.3万)
7,https://music.163.com/song?id=26092806,Take me hand,未经彷徨是惆怅,"未经彷徨是惆怅：“你的眼睛怎么会这么迷人？”
“是我妈妈给我的”
“她真是一个好人，不是吗？
“答应我一件事 就算摔倒也不许愁眉苦脸”",2017年12月18日,(99045)
8,https://music.163.com/song?id=26092806,Take me hand,李小明嗯,李小明嗯：女声一出，瞬间惊艳,2014年11月23日,(77400)
9,https://music.163.com/song?id=26092806,Take me hand,御坂美琴,"御坂美琴：我的梦里
有你的光芒
爱再次绽放
萤火虫
在月光里
如闪烁的繁星
还记得吗
在那一天
我迷恋上了你
亲爱的，请不要伤害
我的心
抓紧我的手
靠近我的心
成为我爱人
不要放开我的手
闭上你的眼睛
你会看到
有道彩虹
连接你我的心",2015年8月11日,(74914)
10,https://music.163.com/song?id=26092806,Take me hand,Graf失情,"Graf失情：每天不足六个小时的睡眠
两天用完一支的中性笔
无数杯速溶咖啡下活蹦乱跳的我们
当我穿过黑暗的黎明走向教学楼时我在想
我们是不是在透支着生命
但命运给了我一巴掌说
这些都不算什么 如果你想赢",2017年12月30日,(65338)
11,https://music.163.com/song?id=26092806,Take me hand,仙明啊,仙明啊：今早上学的时候，妹妹不幸出车祸了，还记得昨天晚上，五岁的妹妹非要拉着我玩捉迷藏，等我蒙上眼数完，看到她用小手捂着自己的眼睛，傻傻站在我面前，那一幕，已经成了永恒,2018年4月4日,(55145)
12,https://music.163.com/song?id=26092806,Take me hand,神迹花园,神迹花园：我决定结婚就用这曲了！好有爱(⑉°з°)-♡,2016年3月27日,(48318)
13,https://music.163.com/song?id=26092806,Take me hand,CUTE-TayTay,CUTE-TayTay：电影是美国人拍的中国人演的日本的故事 歌曲是英语歌词的法国人唱的日语的风格,2018年8月1日,(41405)
14,https://music.163.com/song?id=26092806,Take me hand,敬敛,敬敛：这首歌中的人声委实惊艳了我。这首轻电音中女声柔和却略带沙哑，仿佛为我们娓娓道来一个无解的故事。当人声流淌出来时，那轻柔感伤魔性的声音霎时间打动心灵，手中的笔也不知什么时候滑落在书上。低眉信手续续弹，说尽心中无限事.樱桃在原野绽放，那里会有彩虹，迎接我的爱人,2015年10月13日,(40898)
15,https://music.163.com/song?id=26092806,Take me hand,_b_d_,_b_d_：六盘水,13分钟前,
16,https://music.163.com/song?id=26092806,Take me hand,_b_d_,_b_d_：奶茶？？？？,13分钟前,
17,https://music.163.com/song?id=26092806,Take me hand,_b_d_,_b_d_：ojbk,13分钟前,
18,https://music.163.com/song?id=26092806,Take me hand,洛水天蓝依我心,洛水天蓝依我心：有些人还在笑，我反正是笑不出来，眼泪在肚子里流,17分钟前,
19,https://music.163.com/song?id=26092806,Take me hand,快回家看你爸炸了,快回家看你爸炸了：小千代,17分钟前,
20,https://music.163.com/song?id=26092806,Take me hand,丿不盼有相见期丶,丿不盼有相见期丶：加油，2020年等你,18分钟前,
21,https://music.163.com/song?id=26092806,Take me hand,花屋敷森濑今天学习了吗,花屋敷森濑今天学习了吗：我也是2020年高考，加油！,23分钟前,(2)
22,https://music.163.com/song?id=26092806,Take me hand,北海有条鱼来,北海有条鱼来：rng显得多么苍白无力,28分钟前,
23,https://music.163.com/song?id=26092806,Take me hand,wei先森丶,wei先森丶：安顺等你老铁,32分钟前,
24,https://music.163.com/song?id=26092806,Take me hand,希斯莱杰D,希斯莱杰D：考个一本如何。（一本正经）,35分钟前,
25,https://music.163.com/song?id=26092806,Take me hand,秋水喜橙,秋水喜橙：第一首学会的英文歌曲,36分钟前,(1)
26,https://music.163.com/song?id=26092806,Take me hand,若风_化雨,"若风_化雨：她过得很好
她有男朋友了
她被我删除拉黑了
她以后都不会再见了
她……",36分钟前,
27,https://music.163.com/song?id=26092806,Take me hand,遗传与进化和稳态与环境,遗传与进化和稳态与环境：我想喝奶茶。。,38分钟前,
28,https://music.163.com/song?id=26092806,Take me hand,雁神落,雁神落：太美了 太美了....我的心,44分钟前,(1)
29,https://music.163.com/song?id=26092806,Take me hand,kiyosix,kiyosix：我和你一起努力♡,48分钟前,
30,https://music.163.com/song?id=26092806,Take me hand,1205060505,"1205060505：佩恩悬空扔雏田。
田让人明白：爱我所爱，不求回报，勇往直前，这就是我的忍道吖。",49分钟前,(1)
31,https://music.163.com/song?id=26092806,Take me hand,丿Extreme,"丿Extreme：小智和皮卡丘
千代的眼睛里仿佛有星辰大海",50分钟前,(1)
32,https://music.163.com/song?id=26092806,Take me hand,炸薯条Justina0219,炸薯条Justina0219：小千代真的好好看！！,51分钟前,(1)
33,https://music.163.com/song?id=26092806,Take me hand,老茠,老茠：这么好的歌，可惜被人记得的只是苏喂苏喂。,54分钟前,(2)
34,https://music.163.com/song?id=26092806,Take me hand,mid-nighty,mid-nighty：正在看艺妓回忆录，耳边响起了这首歌，一切都刚刚好呀。,56分钟前,
0,https://music.163.com/song?id=28018075,你就不要想起我,思罪,思罪：终有一日，你我各结亲，一妻二妾三日儿女，五六年间，沧海桑田，历历过往七八皆成旧梦，剩余二三不过年少轻狂，老来相忆当作笑谈,2014年11月25日,(18.3万)
1,https://music.163.com/song?id=28018075,你就不要想起我,吴狗屎再也不是狗屎了,吴狗屎再也不是狗屎了：有些人不离开你，你永远都长不大,2015年9月27日,(16.4万)
2,https://music.163.com/song?id=28018075,你就不要想起我,周婕纶的哥哥周杰伦,周婕纶的哥哥周杰伦：我一生中最幸运的两件事：一件是时间终于将我对你的爱消耗殆尽；一件是很久很久以前有一天，我遇见你。,2018年3月1日,(10.1万)
3,https://music.163.com/song?id=28018075,你就不要想起我,小杜娟jannifer,"小杜娟jannifer：“只要你敢不懦弱
凭什么我们要错过”",2015年9月23日,(80326)
4,https://music.163.com/song?id=28018075,你就不要想起我,Allen的小蒙圈,Allen的小蒙圈：一上午翻了三万多评论找到你。果然也只会在这随时被淹没的评论里看到你最脆弱的一面。我希望你会过得好。希望你可以大胆去爱，不要再顾忌太多，不要再错过身边对你好的人。一辈子不长，有爱的人在身边会很满足。,2018年3月16日,(78787)
5,https://music.163.com/song?id=28018075,你就不要想起我,罐砸,罐砸：几年前她高唱着“我寂寞寂寞就好” 如今终究还是低吟“我都寂寞多久了还是没好” 时间是用来释怀的道具 却终究不是解药,2015年2月9日,(57487)
6,https://music.163.com/song?id=28018075,你就不要想起我,不是你的奶貓兒_,"不是你的奶貓兒_：很想告诫你们：
若有朝一日你动了情
千万要先守住秘密
在没有搞清对方底细之前
不要交出真心
吃不到的醋最酸
先动情的人最惨.",2018年3月26日,(50019)
7,https://music.163.com/song?id=28018075,你就不要想起我,你的暴烈温柔,你的暴烈温柔：看到过一句话，“等人是会上瘾的。因为等着等着，你会发现，如果你不等了，不是放弃了对方，而是背叛了自己。”,2018年4月1日,(47853)
8,https://music.163.com/song?id=28018075,你就不要想起我,C先生不姓C,C先生不姓C：虽然我很爱你，但是也可能爱不到结果；虽然我也不懦弱，但是可能也会被错过…,2014年11月12日,(42998)
9,https://music.163.com/song?id=28018075,你就不要想起我,爱而不得的人中的一个,爱而不得的人中的一个：人，一旦有了感情，就窝囊的不行。你说敬往事一杯酒，再爱也不回头。其实就算你醉到黄昏独自愁，那人伸手，你还是会跟他走。,2018年3月8日,(37687)
10,https://music.163.com/song?id=28018075,你就不要想起我,李逍遥bubble,"李逍遥bubble：小时候爱吃西红柿
以为会一辈子爱吃
等到长大不爱吃了就是不爱吃了
没有理由，我没有错
西红柿也没有错
错的只是那些自以为是的一辈子",2018年3月8日,(36550)
11,https://music.163.com/song?id=28018075,你就不要想起我,撒哈拉,撒哈拉：总有一个人，一直住在心里，却告别在生活里。忘不掉的是回忆，继续的是生活，来来往往身边出现了很多人，总有一个位置，一直没有变。看看温暖的阳光，偶尔还是会想一想。,2014年11月25日,(35935)
12,https://music.163.com/song?id=28018075,你就不要想起我,DINGXIAOXUE,DINGXIAOXUE：当我买得起十几块钱一个的冰淇淋的时候，我已经不再天天想吃了。当我可以随便玩电脑而没人管的时候，我已经懒得打开电脑了。当我优秀得足够让你不会离我而去时，我已经不再非你不可了。,2018年3月4日,(34584)
13,https://music.163.com/song?id=28018075,你就不要想起我,-胡思乱想夫斯基,-胡思乱想夫斯基：你越是费劲心思的去取悦一个人，那个人就越有可能让你痛彻心扉。期待，是所有心痛的根源，陪你聊几天就喜欢他，这是幼稚，生活会一个耳光接一个耳光把你打醒，终有一天你会明白，人和人之间想要保持长久舒适的关系，靠的是共性和吸引。而不是压迫，捆绑，奉承和一味的付出以及道德式的自我感动。,2018年3月29日,(32498)
14,https://music.163.com/song?id=28018075,你就不要想起我,sinlessvirtuousness,sinlessvirtuousness：认真喜欢一个人的时候 最怕自己变得无趣 恨不得日夜翻书三百章 什么野史趣史风流史都看上一道儿 什么甜话浑话俏皮话都为你学上一遭 殚精竭虑的恨不能把自己剖开给你看 浑身上下都抖擞着几句话 “我超有趣的” “我可有意思了”“你看看我吧”,2018年3月8日,(27647)
15,https://music.163.com/song?id=28018075,你就不要想起我,原来是Song哥哥,原来是Song哥哥：加油陌生人,刚刚,
16,https://music.163.com/song?id=28018075,你就不要想起我,曦年520921314,曦年520921314：听闻爱情，十人九悲 我便是十分之九的部分,刚刚,
17,https://music.163.com/song?id=28018075,你就不要想起我,原来是Song哥哥,原来是Song哥哥：可有可无之人,1分钟前,
18,https://music.163.com/song?id=28018075,你就不要想起我,原来是Song哥哥,原来是Song哥哥：一辈子那么长，你走慢点好不好,1分钟前,
19,https://music.163.com/song?id=28018075,你就不要想起我,原来是Song哥哥,原来是Song哥哥：周扬青是'小猪'的老婆哦 大爱罗志祥.,3分钟前,
20,https://music.163.com/song?id=28018075,你就不要想起我,戒徒呀,戒徒呀：对方不给你希望我觉得迟早都会放弃的了 但最怕的就是既像给你希望又像不给你希望 像是那种总是把你打的稀巴烂再给个糖吃 让你放弃也不是不放弃也不是 人总是越在乎越卑微 放弃一个你喜欢的人 才能活成自己喜欢的样子,5分钟前,(1)
21,https://music.163.com/song?id=28018075,你就不要想起我,-半糖去冰-多些李窄窄-,-半糖去冰-多些李窄窄-：妈耶评论看的我心疼死你们了…你们都会幸福的，一定会的，难受的时间总会过去的，你们都要加油呀，都会幸福的，默默祝福评论区的你们,5分钟前,(1)
22,https://music.163.com/song?id=28018075,你就不要想起我,夜子4,夜子4：也有可能，单着单着就习惯，单着单着，也变成一种信仰,8分钟前,
23,https://music.163.com/song?id=28018075,你就不要想起我,-半糖去冰-多些李窄窄-,-半糖去冰-多些李窄窄-：♡,9分钟前,(1)
24,https://music.163.com/song?id=28018075,你就不要想起我,mizuki-葵,"mizuki-葵：“你，你能让我牵一下你的手吗？”
“可以啊，诺”
“你的手好大啊，不过真暖”
“不就牵个手吗，有什么大不了的”
“哇，你个直男！”
这一幕在脑海里挥之不去 这是向你表白你没同意 一个星期后发生的事 那一刻 感觉你是喜欢我",9分钟前,(3)
25,https://music.163.com/song?id=28018075,你就不要想起我,原来是Song哥哥,原来是Song哥哥：所以新郎是你本人了,10分钟前,
26,https://music.163.com/song?id=28018075,你就不要想起我,-蝶化,-蝶化：是不是要走的更远，就应该丢下些什么东西,11分钟前,
27,https://music.163.com/song?id=28018075,你就不要想起我,xujt船上人家,xujt船上人家：@walden033 希望你一生都保持着不信,12分钟前,
28,https://music.163.com/song?id=28018075,你就不要想起我,-起-灵-,-起-灵-：我只是偶尔会想起你 真的,16分钟前,(1)
29,https://music.163.com/song?id=28018075,你就不要想起我,执笔丶1706,执笔丶1706：暧昧上头的那几秒，真的像极了爱情,19分钟前,(3)
30,https://music.163.com/song?id=28018075,你就不要想起我,念念在哪,念念在哪：亿万人中两个人相遇不容易。,20分钟前,(1)
31,https://music.163.com/song?id=28018075,你就不要想起我,文贤森,文贤森：写歌的人假正经，听歌的人最无情,25分钟前,
32,https://music.163.com/song?id=28018075,你就不要想起我,谷子不是麦子,谷子不是麦子：胡洋青 与你相遇好幸运,34分钟前,
33,https://music.163.com/song?id=28018075,你就不要想起我,我们自己1803,我们自己1803：我控制不住自己卑微 我能怎么办,34分钟前,(1)
34,https://music.163.com/song?id=28018075,你就不要想起我,我们自己1803,我们自己1803：可是可是我不想长大 我离不开他,35分钟前,
0,https://music.163.com/song?id=1304882023,当真,帐号已注销,帐号已注销：有些人出现在你的世界就是为了来告诉你你 真 好 骗,2018年8月27日,(17200)
1,https://music.163.com/song?id=1304882023,当真,蒋家驹蒋蒋,蒋家驹蒋蒋：暧昧是感性留的后遗症,2018年8月27日,(16274)
2,https://music.163.com/song?id=1304882023,当真,M_月牙,M_月牙：张爱玲说：“你再怎样差劲也会有一人爱你” ,2018年9月1日,(8882)
3,https://music.163.com/song?id=1304882023,当真,曲肖冰音乐工作室,曲肖冰音乐工作室：是追根刨底始终没结论,2018年8月28日,(6862)
4,https://music.163.com/song?id=1304882023,当真,账号下次注销,账号下次注销：有些玩笑，我当真话了，有些真话，你当玩笑了。,2018年8月27日,(5759)
5,https://music.163.com/song?id=1304882023,当真,chenglt,"chenglt：“世间两种罪恶，
你笑是一种，你不笑是另一种。”
——《深夜情诗》",2018年8月31日,(5150)
6,https://music.163.com/song?id=1304882023,当真,热泪烫伤了脸i,热泪烫伤了脸i：“这辈子最遗憾的事，就是推我入地狱的人，也曾带我上天堂” ——『刘爱玲』,2018年9月26日,(3658)
7,https://music.163.com/song?id=1304882023,当真,梨洲先生_,梨洲先生_：别太当真 他不过是个过路人.,2018年8月27日,(3525)
8,https://music.163.com/song?id=1304882023,当真,账号下次注销,账号下次注销：谎言和誓言的区别在于，一个是听的人当成了，一个是说的人当真了。,2018年8月27日,(2405)
9,https://music.163.com/song?id=1304882023,当真,是星巴克,是星巴克：破镜重圆只会是重蹈覆辙,2018年9月27日,(2042)
10,https://music.163.com/song?id=1304882023,当真,方人也于斯,方人也于斯：今天周六18级开学，虽然是大三的老学姐，为了志愿时长还是去迎新了，看到新人总是令人兴奋的。很累，本来准备洗完澡直接睡觉，无意中点了这首歌，呆站着听完前奏，戴上耳机，端上盆果断的去洗衣服。自来水的声音挺大的，歌词听得并不清楚，眼睛里的水汽不自觉就冒上来了。大概是有了当过路人的才能吧。,2018年9月8日,(1835)
11,https://music.163.com/song?id=1304882023,当真,这又是你跟女孩子搭讪的花招吗,这又是你跟女孩子搭讪的花招吗：爱你是惯性慢慢在延伸 无妨爱我淡薄 但求爱我长久,2018年8月27日,(1555)
12,https://music.163.com/song?id=1304882023,当真,用户1499478405,用户1499478405：心有猛虎，细嗅蔷薇,2018年12月17日,(1427)
13,https://music.163.com/song?id=1304882023,当真,离悸啊-,"离悸啊-：“你在隔岸观火，却不救我”
“火是我纵，为何要救你”",2018年10月1日,(1360)
14,https://music.163.com/song?id=1304882023,当真,貓姨小姐L,貓姨小姐L：感情最怕的就是你认真了对方只是暧昧一场 搞笑的是 他撩你全程靠嘴而你却因此走了心,2018年11月14日,(1260)
15,https://music.163.com/song?id=1304882023,当真,-阿阿阿北酱,-阿阿阿北酱：我们和好吧,7分钟前,
16,https://music.163.com/song?id=1304882023,当真,西瓜味的夏天1711,西瓜味的夏天1711：没有了放在心底喜欢的人了，感觉空落落的,11分钟前,(1)
17,https://music.163.com/song?id=1304882023,当真,懵懂嘤嘤嘤,懵懂嘤嘤嘤：嘻嘻,12分钟前,
18,https://music.163.com/song?id=1304882023,当真,刘宁宁宁宁宁宁,刘宁宁宁宁宁宁：再也不会为你和她皱一下眉,24分钟前,
19,https://music.163.com/song?id=1304882023,当真,18713434129,18713434129：她说她不想再谈恋爱我当真了,36分钟前,
20,https://music.163.com/song?id=1304882023,当真,薛大人-,薛大人-：公子是个无能的骗子，撒着最拙劣的慌，可我却坚信不疑，就连最后公子的抛弃我也以为是我犯了错。的确我是犯了错，错在太傻。,37分钟前,(1)
21,https://music.163.com/song?id=1304882023,当真,不要怕不后悔,不要怕不后悔：只会暧昧的人不都是一直这样，只是曾经有故事，没遇见对的人。,45分钟前,
22,https://music.163.com/song?id=1304882023,当真,南北南北东南西北,南北南北东南西北：如今连暧昧的资格都没有,45分钟前,
23,https://music.163.com/song?id=1304882023,当真,苡冉,苡冉：别太当真，只是过程,52分钟前,
24,https://music.163.com/song?id=1304882023,当真,狗龙儿子,狗龙儿子：我也是今年毕业，今年我也是为了得志愿时长去接的新生，也是那天见到了许久未见的他，明明在一个学校的啊，却难得见一面，后来见面的机会就越来越少，也越来越劝自己别当真。,20:10,(1)
25,https://music.163.com/song?id=1304882023,当真,我是晨晨小淘气面对世界很好奇,我是晨晨小淘气面对世界很好奇：每日提醒一次自己，886,20:10,
26,https://music.163.com/song?id=1304882023,当真,我是晨晨小淘气面对世界很好奇,我是晨晨小淘气面对世界很好奇：不当舔狗,20:10,(1)
27,https://music.163.com/song?id=1304882023,当真,九八年的-信,九八年的-信：只能专心一人,20:03,
28,https://music.163.com/song?id=1304882023,当真,單卖品,單卖品：成年人总是在沉默中决定弃舍,19:43,(1)
29,https://music.163.com/song?id=1304882023,当真,我的新歌-征夫泪-上线啦,我的新歌-征夫泪-上线啦：张爱玲说：“你再怎样差劲也会有一人爱你” ,19:42,(1)
30,https://music.163.com/song?id=1304882023,当真,山雨易木,山雨易木：别太当真，安心做个过路人。,19:34,(3)
31,https://music.163.com/song?id=1304882023,当真,joyouss_,"joyouss_：好像跑去找你，
然后抱紧你，
和你说声：我很想你。
即使不见面，
我的心里只有一个位置，里面安安稳稳放着你。。",19:33,(3)
32,https://music.163.com/song?id=1304882023,当真,晚点遇见臣辞吧,晚点遇见臣辞吧：有机会把耳机分你一个 然后开启网易云的心动模式,19:24,(1)
33,https://music.163.com/song?id=1304882023,当真,温柔糖糖糖,"温柔糖糖糖：喜欢是放肆
爱是克制",19:20,(2)
34,https://music.163.com/song?id=1304882023,当真,Luoziyu1,Luoziyu1：暧昧是感性留的后遗症,19:15,
0,https://music.163.com/song?id=536096151,左手指月 - (电视剧《香蜜沉沉烬如霜》片尾曲),萨顶顶,萨顶顶：谢谢大家支持，旋律一段体不停反复表达无休止的轮回中绽放的人性光芒,2018年3月19日,(12.3万)
1,https://music.163.com/song?id=536096151,左手指月 - (电视剧《香蜜沉沉烬如霜》片尾曲),秦释-Qrmy,秦释-Qrmy：这音调高度简直不是指月，完全可以摘月了。,2018年3月19日,(76862)
